Nr.,Comment in English,Spam / Ham,Polarity,Likes,Replies
3905.0,Lol hey bois,spam,neutral,0,0
3906.0,this fucking guy...,spam,neutral,0,0
3907.0,OH MY GOD that's what this is for!?!?!?! Fuck. Yes.,spam,neutral,2,0
3908.0,Earthquakes?,spam,neutral,0,0
3909.0,Plot twist: this is sponsored by Mexico to get passed trumps wall,spam,neutral,0,0
3910.0,Elon musk needs definitely a Pepsi . I'm not joking .,spam,neutral,0,0
3911.0,"Looks like maybe noone drives their own damn car in the future? Lame. Just bring highspeed trains now and
 let people have the freedom to drive whenever and wherever they want in the future. Self-driving cars can suck it. It also couldn't really look any more dismal and nothing like a cave collapse. Time to start saying that not every Elon Musk idea is so smart. Jetsons -i get that. But something rubs wrong with this idea. Really wrong.",spam,negative,0,0
3912.0,So I bought a car for a thing to carry my car faster than my car can go,spam,neutral,0,0
3913.0,let's see here a transportation moving fast underground...  hmmm OH A SUBWAY YEAH...  this project is so inefficient,spam,neutral,0,0
3914.0,This Is Awesome.,spam,positive,0,0
3915.0,Retarded company,spam,negative,0,0
3916.0,What happen if it had earthquake,ham,neutral,206,13
3917.0,"Seems like we are cells building blood vessels into the earth, how long till we get a flagellum and move this rock.",spam,neutral,0,0
3918.0,the literal Underground Railroad,spam,neutral,0,0
3919.0,"what if i told you this was the start of a multibillion dollar company for constructing the future that 
was founded by a guy from the future to create the future",spam,neutral,1,0
3920.0,"the tunnels might be used for crime;  3 men gang up on someone while the pod is moving
.  Or the  tunnels could collapse,  a car might roll off the pod or a child or pet might fall into the the tunnel.  Just building the network of tunnels would be insanely hard,  why go through all that trouble",ham,negative,0,0
3921.0,So subway...,spam,neutral,0,0
3922.0,"We are going in the opposite way of having flying cars, we have ground cars the 1980s never imagined this",spam,neutral,0,0
3923.0,Stupid Idea. Also impossible!,spam,negative,0,0
3924.0,"what's next with Elon Musk?
floating motorways?",spam,neutral,0,0
3925.0,No frickin way,spam,neutral,0,0
3926.0,We will all be dead by the time this shit gets created,spam,negative,0,0
3927.0,What the fuck is this? Underground cars that go on train tracks wtf,spam,negative,0,0
3928.0,"Whatever mass supply of drugs he got in his house I'm stealing every last 
 one of them and then I'll make cars that go on train tracks underground",spam,negative,0,0
3929.0,wat,spam,neutral,0,0
3930.0,Adding to my list of Shit only privileged white people get in life.,spam,neutral,0,0
3932.0,what is he on and where can i get it?,spam,neutral,0,0
3934.0,You stole this idea from the hills have eyes,spam,negative,0,0
3935.0,"very amazing plan which would take very little debri from idiots throwing something out of there
 window to stop an entire line of traffic. With that and many other challenges in mind this project would be amazing.",ham,neutral,0,0
3936.0,"I swear to God Elon, you did it again.",spam,neutral,0,0
3937.0,OMGAZMAZING!!111,spam,positive,0,0
3938.0,what Happens during an earthquake,spam,neutral,0,0
3939.0,"like mta😆, we are apologize for delay.....no way😂",spam,neutral,0,0
3940.0,Like the idea,spam,positive,0,0
3941.0,lol,spam,neutral,1,0
3942.0,First step is to do what Futurama did in there in there pilot,spam,neutral,0,0
3943.0,"why just build train tunnel. that thing just making even worse traffic jam,  and good luck building that on earthquake area",ham,negative,0,0
3944.0,this idea is lit,spam,neutral,0,0
3945.0,I didn't know it was still April fool's lol,spam,neutral,0,0
3947.0,am I supposed to be impressed by some bad CGI it's so far from reality why is this even trending,spam,neutral,0,0
3948.0,wow that's cool,spam,positive,0,0
3949.0,so.... LA still has earthquakes right? ......,spam,neutral,0,0
3950.0,wouldn't you need to ventilate out the CO2 emissions from the tunnel...ohh wait...,ham,neutral,0,0
3951.0,Okay....I can dig it.,spam,neutral,0,0
3952.0,I'm curious about what safety measures they plan to use in this.,ham,neutral,0,0
3953.0,maybe in 200 years,spam,neutral,0,0
3954.0,the cars are completely redundant... it's basically a less efficient​ train system,spam,negative,0,0
3955.0,I agree,spam,neutral,0,0
3956.0,How would someone build something like this?,spam,neutral,0,0
3957.0,Wait then whats the point of the cars?,spam,neutral,0,0
3958.0,"Check out my
Vlogs!",spam,neutral,0,0
3959.0,people will find so many ways to get stuck in these tunnels,spam,neutral,0,0
3960.0,I will tolerate no bamboozles.,spam,neutral,0,0
3961.0,built by Harriet Tubman,spam,neutral,0,0
3962.0,"Wouldn't it make sense to put large openings to the tunnels in high trafficked areas,
 and use lifts to take vehicles out of the tunnels?  Honestly for this to work efficiently a lot needs to happen first, but if anyone can do it that person is Elon Musk.",ham,neutral,0,0
3963.0,The future- where cars don't even need to drive themselves,spam,neutral,0,0
3964.0,"Great idea, but no one realized how much easier a terrorist could harm many people, and how many more hazards could be caused. 
Plus how hard it would be to monitor this",ham,neutral,0,0
3965.0,Simpson's...Episode #?  Who rules the world..we do!,spam,neutral,0,0
3966.0,"I can't doubt him PayPal tesla people laugh at his ""ideas"" or what he supports but they become the norms if he only saw whatsapp coming or
 twitter this guy would have been consider a legend by now he may be in the future but right now he still has more to give",spam,neutral,1,0
3967.0,"IF THIS PROJECT WOULD BE CARRIED OUT FOR A COUNTRY WITH DISCIPLINED PEOPLE .... IF IT WERE IN MY COUNTRY:
 1. THE DEVICE THAT TRANSPORTS THE CAR WOULD BE DETERIORATED EITHER BY:   1.1 LACK OF MAINTENANCE   1.2 PEOPLE: METAL PARTS WOULD BE STOLEN TO SELL AS SCRAP (HERE THE COVERS ARE STOLEN          SEWERAGE); THEY WILL SCRATCH, HIT AND MESS.   1.3 RAINS: THE PARTS WOULD BE RUSTY UNLESS IT IS STAINLESS STEEL. 2. THE APPARATUS THAT TRANSPORTS THE CAR WOULD BE DAMAGED EITHER BY:    2.1 THE MENTIONED IN THE 1.1, 1.2 AND 1.3 HERE IN MY COUNTRY THEY CANNOT GIVE MAINTENANCE TO A PARK, THE          PARK LIGHTS DAMAGE IT, STOLE IT OR SIMPLY DO NOT MAINTEN IT, IF YOU WALK FOR A          PARK, 10 LIGHTS WORK 4.  3. THE TUNNELS WOULD BE WITH GARBAGE  4. THE TUNNELS WOULD BE CONTAMINATED BY SMOKE.  5. THERE WOULD BE DEATHS    5.1 IF ONLY DRUNK DRIVING IS A DANGER, THIS FOR PEOPLE WHO DO NOT FOLLOW THE LAWS,            IMAGINE YOURSELF INSIDE A TUNNEL.    5.2 AT THE MOMENT OF THE DEVICE LOWERING A CAR IS UNCOVERED, PEOPLE WOULD NOT SEE THE HOLE AND           STARRY. THIS ASSUMING THE VIDEO, I ASSUME IT IS A SMALL PRESENTATION, IF IT WERE MORE           DETAILED IMAGINE THAT THERE WILL BE SIGNS AND GOOD ASSUMING THAT IF IT IS TO BE DONE IN REALITY,          I DOUBT A LOT. AND GOOD I SUPPOSE THAT NOBODY WILL READ IT, NOT A COMMENT IN SPANISH THIS WILL BE THE ONLY ONE",spam,neutral,0,0
3968.0,I am a crab,spam,neutral,589,35
3969.0,I can totally see Musk making this crazy idea a reality but we won't live to see the day this becomes real. maybe finished by year 2100+,spam,negative,0,0
3970.0,wao,spam,neutral,0,0
3971.0,Elon should hire all the geniuses in this comment section.,spam,neutral,0,0
3972.0,"Beautifully crafted concept... ironic to hear and see all the traffic/congestion still -- almost as if this concept was too little, too late ;-)",spam,neutral,0,0
3973.0,"The tunnel idea has to be the way forward. But just build slip roads, forget the lifts and just let everyone hit them at 125 MPH. 
If this every gets off the ground (do like that one) we'll all have driverless cars. I'd still ride my motorcycle manual, with a loud exhaust. Peace",spam,neutral,0,0
3974.0,I want to say hell no but then how would you ever accomplish a dream if you immediately shut it down,spam,neutral,0,0
3975.0,I wonder what Elon Musk has in store for us next...,spam,neutral,0,0
3976.0,"Is this going to be like the express lanes on I95 in Miami where only the RICH get to use them to get out of traffic even though
 EVERYONES tax dollars pay for the infrastructure? Fuck that shill doughboy elon musk.",spam,negative,0,0
3977.0,"that seems like the dummest idea for technology ever. i just suppose people should assume that there won't be traffic at this tunnel entrances.
 the lines to go on them would be worse than disneyland",spam,negative,0,0
3978.0,"*sigh*
Maybe one day......",spam,neutral,0,0
3979.0,1 earthquake and millions get killed. Not worth it. The whole system seems retarded.,spam,negative,0,0
3980.0,almost like a less efficient subway,spam,neutral,1,0
3981.0,Boring my ass-- this should be called the scary company... nope dont do this. espically near fault lines and aquifers 🚫🚫🚫🚫🚫,spam,negative,0,0
3982.0,"Okay, and after an earthquake hits LA and buries everyone alive, what's next?",spam,neutral,1,1
3983.0,"That will never ever, ever, ever, ever become reality on this planet.",spam,negative,0,0
3984.0,a car riding on another car? what kind of stupid shit is that?,spam,negative,0,0
3985.0,then a earthquake happens and everyone dies,spam,neutral,0,0
3986.0,"Expensive, inefficient, unrealistic...why does everyone love circle jerking anything associated with elon musk?",spam,neutral,0,0
3987.0,"**Building bigger roads doesnt make traffic easier, but invites more crowding... 

This shouldnt be considered a good thing if it's on par with dangerously inflating the human population to a point of global  ecosystem collapse...",spam,negative,0,0
3988.0,So only Tesla can do it... great,spam,neutral,0,0
3989.0,"the purpose of Tesla is to be a great car that's also better for the environment. digging these massive fucking tunnels underground would be awful for the environment. the energy it takes to create the tunnels, the displacement of the massive amount of land, and other shit I can't remember right now. it would be great if this idea could work with no environmental consequences but it doesn't. 

also transporting to an underground tunnel from the middle of the road is not a good idea lol.",spam,negative,0,0
3990.0,God I hope this becomes a thing,spam,positive,0,0
3991.0,did it just leave a big hole in the street,spam,neutral,0,0
3992.0,not happenin lmaoooo,spam,neutral,0,0
3993.0,"1) have to cover the holes in the street while the elevator are not at the surface.
2) getting all those entry/exit points around existing infrastructure in the streets (water, gas, elect, telecom) will be expensive
3) I thought self driving cars were going to solve our traffic problems as they can go 100 miles an hour without crashing into each other

But a faster/cheaper way to bore subway tunnels (and subway stations) would be greatly appreciated",ham,neutral,0,0
3994.0,Duuude Elon is innovator over 9000,spam,positive,0,0
3995.0,"Did anyone else notice that on the surface, access points were everywhere. Then in the tunnel, it only showed a single access point per ramp? Pls explain


Plus, It doesn't even show how to get off. Seems like a great idea with terrible practicality",spam,neutral,0,0
3996.0,"Nah, I like to flip people of for no reason",spam,neutral,0,0
3997.0,"Elon needs to relax. I fucking love the guy! But worry about Tesla and spacex.
 Solar city seems like a bust. He's getting in over his head. He needs to take it easy.",spam,neutral,0,0
3998.0,"That's a liability if someone caves in the whole place, the people want hover cars that turn into mini submarines. 
What i'm saying maybe crazy to you but to build that would be more impossible to pay for and build before it's usefulness can out do flying/submarine cars with the new 3d printers coming out in waves in the next 10 years. Plus I feel this was inspired by disney fast pass in theme parks.",spam,neutral,0,0
